year,week,region,loc,state,number,population,incidence_ratio
1930,48,Northeast,1,NY,4,12647000,0.03
1930,49,Northeast,1,NY,8,12647000,0.06
1930,50,Northeast,1,NY,4,12647000,0.03
1930,51,Northeast,1,NY,3,12647000,0.02
1930,52,Northeast,1,NY,1,12647000,0.01
1931,1,Northeast,1,NY,3,12848000,0.02
1931,2,Northeast,1,NY,7,12848000,0.05
1931,3,Northeast,1,NY,0,12848000,0
1931,4,Northeast,1,NY,1,12848000,0.01
1931,5,Northeast,1,NY,0,12848000,0
1931,6,Northeast,1,NY,4,12848000,0.03
1931,7,Northeast,1,NY,3,12848000,0.02
1931,8,Northeast,1,NY,2,12848000,0.02
1931,9,Northeast,1,NY,1,12848000,0.01
1931,10,Northeast,1,NY,0,12848000,0
1931,11,Northeast,1,NY,0,12848000,0
1931,12,Northeast,1,NY,2,12848000,0.02
1931,13,Northeast,1,NY,2,12848000,0.02
1931,14,Northeast,1,NY,5,12848000,0.04
1931,15,Northeast,1,NY,2,12848000,0.02
1931,16,Northeast,1,NY,3,12848000,0.02
1931,17,Northeast,1,NY,1,12848000,0.01
1931,18,Northeast,1,NY,5,12848000,0.04
1931,19,Northeast,1,NY,4,12848000,0.03
1931,20,Northeast,1,NY,4,12848000,0.03
1931,21,Northeast,1,NY,4,12848000,0.03
1931,22,Northeast,1,NY,1,12848000,0.01
1931,23,Northeast,1,NY,5,12848000,0.04
1931,24,Northeast,1,NY,6,12848000,0.05
1931,25,Northeast,1,NY,7,12848000,0.05
1931,26,Northeast,1,NY,5,12848000,0.04
1931,27,Northeast,1,NY,36,12848000,0.28
1931,28,Northeast,1,NY,57,12848000,0.44
1931,29,Northeast,1,NY,204,12848000,1.59
1931,30,Northeast,1,NY,433,12848000,3.37
1931,31,Northeast,1,NY,676,12848000,5.26
1931,32,Northeast,1,NY,600,12848000,4.67
1931,33,Northeast,1,NY,555,12848000,4.32
1931,34,Northeast,1,NY,612,12848000,4.76
1931,35,Northeast,1,NY,554,12848000,4.31
1931,36,Northeast,1,NY,430,12848000,3.35
1931,37,Northeast,1,NY,430,12848000,3.35
1931,38,Northeast,1,NY,327,12848000,2.55
1931,39,Northeast,1,NY,275,12848000,2.14
1931,40,Northeast,1,NY,239,12848000,1.86
1931,41,Northeast,1,NY,160,12848000,1.25
1931,42,Northeast,1,NY,184,12848000,1.43
1931,43,Northeast,1,NY,92,12848000,0.72
1931,44,Northeast,1,NY,74,12848000,0.58
1931,45,Northeast,1,NY,52,12848000,0.4
1931,46,Northeast,1,NY,42,12848000,0.33
1931,47,Northeast,1,NY,16,12848000,0.12
1931,48,Northeast,1,NY,17,12848000,0.13
1931,49,Northeast,1,NY,11,12848000,0.09
1931,50,Northeast,1,NY,15,12848000,0.12
1931,51,Northeast,1,NY,7,12848000,0.05
1931,52,Northeast,1,NY,17,12848000,0.13
1932,1,Northeast,1,NY,9,13001000,0.07
1932,2,Northeast,1,NY,5,13001000,0.04
1932,3,Northeast,1,NY,1,13001000,0.01
1932,4,Northeast,1,NY,7,13001000,0.05
1932,5,Northeast,1,NY,5,13001000,0.04
1932,6,Northeast,1,NY,6,13001000,0.05
1932,7,Northeast,1,NY,5,13001000,0.04
1932,8,Northeast,1,NY,10,13001000,0.08
1932,9,Northeast,1,NY,1,13001000,0.01
1932,10,Northeast,1,NY,1,13001000,0.01
1932,11,Northeast,1,NY,2,13001000,0.02
1932,12,Northeast,1,NY,2,13001000,0.02
1932,13,Northeast,1,NY,0,13001000,0
1932,14,Northeast,1,NY,1,13001000,0.01
1932,15,Northeast,1,NY,1,13001000,0.01
1932,16,Northeast,1,NY,2,13001000,0.02
1932,17,Northeast,1,NY,0,13001000,0
1932,18,Northeast,1,NY,1,13001000,0.01
1932,19,Northeast,1,NY,1,13001000,0.01
1932,20,Northeast,1,NY,2,13001000,0.02
1932,21,Northeast,1,NY,4,13001000,0.03
1932,22,Northeast,1,NY,3,13001000,0.02
1932,23,Northeast,1,NY,2,13001000,0.02
1932,24,Northeast,1,NY,3,13001000,0.02
1932,25,Northeast,1,NY,7,13001000,0.05
1932,26,Northeast,1,NY,4,13001000,0.03
1932,27,Northeast,1,NY,3,13001000,0.02
1932,28,Northeast,1,NY,9,13001000,0.07
1932,29,Northeast,1,NY,4,13001000,0.03
1932,30,Northeast,1,NY,6,13001000,0.05
1932,31,Northeast,1,NY,12,13001000,0.09
1932,32,Northeast,1,NY,17,13001000,0.13
1932,33,Northeast,1,NY,27,13001000,0.21
1932,34,Northeast,1,NY,22,13001000,0.17
1932,35,Northeast,1,NY,20,13001000,0.15
1932,36,Northeast,1,NY,20,13001000,0.15
1932,37,Northeast,1,NY,20,13001000,0.15
1932,38,Northeast,1,NY,18,13001000,0.14
1932,39,Northeast,1,NY,16,13001000,0.12
1932,40,Northeast,1,NY,17,13001000,0.13
1932,41,Northeast,1,NY,13,13001000,0.1
1932,42,Northeast,1,NY,9,13001000,0.07
1932,43,Northeast,1,NY,7,13001000,0.05
1932,44,Northeast,1,NY,5,13001000,0.04
1932,45,Northeast,1,NY,4,13001000,0.03
1932,46,Northeast,1,NY,5,13001000,0.04
1932,47,Northeast,1,NY,4,13001000,0.03
1932,48,Northeast,1,NY,0,13001000,0
1932,49,Northeast,1,NY,6,13001000,0.05
1932,50,Northeast,1,NY,1,13001000,0.01
1932,51,Northeast,1,NY,0,13001000,0
1932,52,Northeast,1,NY,6,13001000,0.05
1933,1,Northeast,1,NY,1,13126000,0.01
1933,2,Northeast,1,NY,0,13126000,0
1933,3,Northeast,1,NY,0,13126000,0
1933,4,Northeast,1,NY,3,13126000,0.02
1933,5,Northeast,1,NY,2,13126000,0.02
1933,6,Northeast,1,NY,1,13126000,0.01
1933,7,Northeast,1,NY,1,13126000,0.01
1933,8,Northeast,1,NY,2,13126000,0.02
1933,9,Northeast,1,NY,1,13126000,0.01
1933,10,Northeast,1,NY,0,13126000,0
1933,11,Northeast,1,NY,1,13126000,0.01
1933,12,Northeast,1,NY,3,13126000,0.02
1933,13,Northeast,1,NY,0,13126000,0
1933,14,Northeast,1,NY,0,13126000,0
1933,15,Northeast,1,NY,2,13126000,0.02
1933,16,Northeast,1,NY,0,13126000,0
1933,17,Northeast,1,NY,1,13126000,0.01
1933,18,Northeast,1,NY,2,13126000,0.02
1933,19,Northeast,1,NY,0,13126000,0
1933,20,Northeast,1,NY,1,13126000,0.01
1933,21,Northeast,1,NY,2,13126000,0.02
1933,22,Northeast,1,NY,2,13126000,0.02
1933,23,Northeast,1,NY,0,13126000,0
1933,24,Northeast,1,NY,2,13126000,0.02
1933,25,Northeast,1,NY,1,13126000,0.01
1933,26,Northeast,1,NY,7,13126000,0.05
1933,27,Northeast,1,NY,4,13126000,0.03
1933,28,Northeast,1,NY,13,13126000,0.1
1933,29,Northeast,1,NY,27,13126000,0.21
1933,30,Northeast,1,NY,45,13126000,0.34
1933,31,Northeast,1,NY,73,13126000,0.56
1933,32,Northeast,1,NY,100,13126000,0.76
1933,33,Northeast,1,NY,137,13126000,1.04
1933,34,Northeast,1,NY,133,13126000,1.01
1933,35,Northeast,1,NY,164,13126000,1.25
1933,36,Northeast,1,NY,123,13126000,0.94
1933,37,Northeast,1,NY,133,13126000,1.01
1933,38,Northeast,1,NY,84,13126000,0.64
1933,39,Northeast,1,NY,77,13126000,0.59
1933,40,Northeast,1,NY,59,13126000,0.45
1933,41,Northeast,1,NY,40,13126000,0.3
1933,42,Northeast,1,NY,31,13126000,0.24
1933,43,Northeast,1,NY,29,13126000,0.22
1933,44,Northeast,1,NY,18,13126000,0.14
1933,45,Northeast,1,NY,13,13126000,0.1
1933,46,Northeast,1,NY,10,13126000,0.08
1933,47,Northeast,1,NY,6,13126000,0.05
1933,48,Northeast,1,NY,5,13126000,0.04
1933,49,Northeast,1,NY,8,13126000,0.06
1933,50,Northeast,1,NY,7,13126000,0.05
1933,51,Northeast,1,NY,2,13126000,0.02
1933,52,Northeast,1,NY,2,13126000,0.02
1934,1,Northeast,1,NY,2,13253000,0.02
1934,2,Northeast,1,NY,2,13253000,0.02
1934,3,Northeast,1,NY,0,13253000,0
1934,4,Northeast,1,NY,2,13253000,0.02
1934,5,Northeast,1,NY,0,13253000,0
1934,6,Northeast,1,NY,2,13253000,0.02
1934,7,Northeast,1,NY,1,13253000,0.01
1934,8,Northeast,1,NY,0,13253000,0
1934,9,Northeast,1,NY,1,13253000,0.01
1934,10,Northeast,1,NY,1,13253000,0.01
1934,11,Northeast,1,NY,1,13253000,0.01
1934,12,Northeast,1,NY,0,13253000,0
1934,13,Northeast,1,NY,0,13253000,0
1934,14,Northeast,1,NY,3,13253000,0.02
1934,15,Northeast,1,NY,1,13253000,0.01
1934,16,Northeast,1,NY,0,13253000,0
1934,17,Northeast,1,NY,1,13253000,0.01
1934,18,Northeast,1,NY,4,13253000,0.03
1934,19,Northeast,1,NY,2,13253000,0.02
1934,20,Northeast,1,NY,0,13253000,0
1934,21,Northeast,1,NY,2,13253000,0.02
1934,22,Northeast,1,NY,1,13253000,0.01
1934,23,Northeast,1,NY,3,13253000,0.02
1934,24,Northeast,1,NY,8,13253000,0.06
1934,25,Northeast,1,NY,8,13253000,0.06
1934,26,Northeast,1,NY,3,13253000,0.02
1934,27,Northeast,1,NY,7,13253000,0.05
1934,28,Northeast,1,NY,9,13253000,0.07
1934,29,Northeast,1,NY,11,13253000,0.08
1934,30,Northeast,1,NY,9,13253000,0.07
1934,31,Northeast,1,NY,6,13253000,0.05
1934,32,Northeast,1,NY,9,13253000,0.07
1934,33,Northeast,1,NY,6,13253000,0.05
1934,34,Northeast,1,NY,12,13253000,0.09
1934,35,Northeast,1,NY,14,13253000,0.11
1934,36,Northeast,1,NY,10,13253000,0.08
1934,37,Northeast,1,NY,14,13253000,0.11
1934,38,Northeast,1,NY,19,13253000,0.14
1934,39,Northeast,1,NY,12,13253000,0.09
1934,40,Northeast,1,NY,6,13253000,0.05
1934,41,Northeast,1,NY,11,13253000,0.08
1934,42,Northeast,1,NY,6,13253000,0.05
1934,43,Northeast,1,NY,7,13253000,0.05
1934,44,Northeast,1,NY,1,13253000,0.01
1934,45,Northeast,1,NY,2,13253000,0.02
1934,46,Northeast,1,NY,4,13253000,0.03
1934,47,Northeast,1,NY,1,13253000,0.01
1934,48,Northeast,1,NY,3,13253000,0.02
1934,49,Northeast,1,NY,3,13253000,0.02
1934,50,Northeast,1,NY,1,13253000,0.01
1934,51,Northeast,1,NY,2,13253000,0.02
1934,52,Northeast,1,NY,1,13253000,0.01
1935,1,Northeast,1,NY,1,13375000,0.01
1935,2,Northeast,1,NY,2,13375000,0.01
1935,3,Northeast,1,NY,0,13375000,0
1935,4,Northeast,1,NY,0,13375000,0
1935,5,Northeast,1,NY,0,13375000,0
1935,6,Northeast,1,NY,3,13375000,0.02
1935,7,Northeast,1,NY,1,13375000,0.01
1935,8,Northeast,1,NY,1,13375000,0.01
1935,9,Northeast,1,NY,2,13375000,0.01
1935,10,Northeast,1,NY,3,13375000,0.02
1935,11,Northeast,1,NY,0,13375000,0
1935,12,Northeast,1,NY,0,13375000,0
1935,13,Northeast,1,NY,0,13375000,0
1935,14,Northeast,1,NY,0,13375000,0
1935,15,Northeast,1,NY,0,13375000,0
1935,16,Northeast,1,NY,0,13375000,0
1935,17,Northeast,1,NY,1,13375000,0.01
1935,18,Northeast,1,NY,0,13375000,0
1935,19,Northeast,1,NY,0,13375000,0
1935,20,Northeast,1,NY,1,13375000,0.01
1935,21,Northeast,1,NY,2,13375000,0.01
1935,22,Northeast,1,NY,1,13375000,0.01
1935,23,Northeast,1,NY,3,13375000,0.02
1935,24,Northeast,1,NY,1,13375000,0.01
1935,25,Northeast,1,NY,12,13375000,0.09
1935,26,Northeast,1,NY,8,13375000,0.06
1935,27,Northeast,1,NY,11,13375000,0.08
1935,28,Northeast,1,NY,18,13375000,0.13
1935,29,Northeast,1,NY,21,13375000,0.16
1935,30,Northeast,1,NY,44,13375000,0.33
1935,31,Northeast,1,NY,104,13375000,0.78
1935,32,Northeast,1,NY,158,13375000,1.18
1935,33,Northeast,1,NY,244,13375000,1.82
1935,34,Northeast,1,NY,291,13375000,2.18
1935,35,Northeast,1,NY,460,13375000,3.44
1935,36,Northeast,1,NY,414,13375000,3.1
1935,37,Northeast,1,NY,285,13375000,2.13
1935,38,Northeast,1,NY,198,13375000,1.48
1935,39,Northeast,1,NY,150,13375000,1.12
1935,40,Northeast,1,NY,106,13375000,0.79
1935,41,Northeast,1,NY,71,13375000,0.53
1935,42,Northeast,1,NY,84,13375000,0.63
1935,43,Northeast,1,NY,45,13375000,0.34
1935,44,Northeast,1,NY,23,13375000,0.17
1935,45,Northeast,1,NY,25,13375000,0.19
1935,46,Northeast,1,NY,22,13375000,0.16
1935,47,Northeast,1,NY,28,13375000,0.21
1935,48,Northeast,1,NY,17,13375000,0.13
1935,49,Northeast,1,NY,10,13375000,0.07
1935,50,Northeast,1,NY,8,13375000,0.06
1935,51,Northeast,1,NY,8,13375000,0.06
1935,52,Northeast,1,NY,2,13375000,0.01
1936,1,Northeast,1,NY,4,13481000,0.03
1936,2,Northeast,1,NY,0,13481000,0
1936,3,Northeast,1,NY,5,13481000,0.04
1936,4,Northeast,1,NY,1,13481000,0.01
1936,5,Northeast,1,NY,1,13481000,0.01
1936,6,Northeast,1,NY,1,13481000,0.01
1936,7,Northeast,1,NY,0,13481000,0
1936,8,Northeast,1,NY,0,13481000,0
1936,9,Northeast,1,NY,1,13481000,0.01
1936,10,Northeast,1,NY,1,13481000,0.01
1936,11,Northeast,1,NY,3,13481000,0.02
1936,12,Northeast,1,NY,1,13481000,0.01
1936,13,Northeast,1,NY,0,13481000,0
1936,14,Northeast,1,NY,1,13481000,0.01
1936,15,Northeast,1,NY,2,13481000,0.01
1936,16,Northeast,1,NY,1,13481000,0.01
1936,17,Northeast,1,NY,0,13481000,0
1936,18,Northeast,1,NY,2,13481000,0.01
1936,19,Northeast,1,NY,1,13481000,0.01
1936,20,Northeast,1,NY,3,13481000,0.02
1936,21,Northeast,1,NY,0,13481000,0
1936,22,Northeast,1,NY,1,13481000,0.01
1936,23,Northeast,1,NY,3,13481000,0.02
1936,24,Northeast,1,NY,2,13481000,0.01
1936,25,Northeast,1,NY,1,13481000,0.01
1936,26,Northeast,1,NY,3,13481000,0.02
1936,27,Northeast,1,NY,3,13481000,0.02
1936,28,Northeast,1,NY,4,13481000,0.03
1936,29,Northeast,1,NY,4,13481000,0.03
1936,30,Northeast,1,NY,6,13481000,0.04
1936,31,Northeast,1,NY,6,13481000,0.04
1936,32,Northeast,1,NY,8,13481000,0.06
1936,33,Northeast,1,NY,7,13481000,0.05
1936,34,Northeast,1,NY,11,13481000,0.08
1936,35,Northeast,1,NY,10,13481000,0.07
1936,36,Northeast,1,NY,20,13481000,0.15
1936,37,Northeast,1,NY,11,13481000,0.08
1936,38,Northeast,1,NY,12,13481000,0.09
1936,40,Northeast,1,NY,6,13481000,0.04
1936,41,Northeast,1,NY,9,13481000,0.07
1936,42,Northeast,1,NY,14,13481000,0.1
1936,43,Northeast,1,NY,10,13481000,0.07
1936,44,Northeast,1,NY,6,13481000,0.04
1936,45,Northeast,1,NY,6,13481000,0.04
1936,46,Northeast,1,NY,7,13481000,0.05
1936,47,Northeast,1,NY,4,13481000,0.03
1936,48,Northeast,1,NY,3,13481000,0.02
1936,49,Northeast,1,NY,2,13481000,0.01
1936,50,Northeast,1,NY,0,13481000,0
1936,51,Northeast,1,NY,2,13481000,0.01
1936,52,Northeast,1,NY,0,13481000,0
1937,1,Northeast,1,NY,2,13511000,0.01
1937,2,Northeast,1,NY,0,13511000,0
1937,3,Northeast,1,NY,1,13511000,0.01
1937,4,Northeast,1,NY,0,13511000,0
1937,5,Northeast,1,NY,1,13511000,0.01
1937,6,Northeast,1,NY,1,13511000,0.01
1937,7,Northeast,1,NY,0,13511000,0
1937,8,Northeast,1,NY,0,13511000,0
1937,9,Northeast,1,NY,1,13511000,0.01
1937,10,Northeast,1,NY,0,13511000,0
1937,11,Northeast,1,NY,1,13511000,0.01
1937,12,Northeast,1,NY,0,13511000,0
1937,13,Northeast,1,NY,1,13511000,0.01
1937,14,Northeast,1,NY,2,13511000,0.01
1937,15,Northeast,1,NY,3,13511000,0.02
1937,16,Northeast,1,NY,0,13511000,0
1937,17,Northeast,1,NY,0,13511000,0
1937,18,Northeast,1,NY,1,13511000,0.01
1937,19,Northeast,1,NY,0,13511000,0
1937,20,Northeast,1,NY,1,13511000,0.01
1937,21,Northeast,1,NY,0,13511000,0
1937,22,Northeast,1,NY,4,13511000,0.03
1937,23,Northeast,1,NY,0,13511000,0
1937,24,Northeast,1,NY,2,13511000,0.01
1937,25,Northeast,1,NY,3,13511000,0.02
1937,26,Northeast,1,NY,2,13511000,0.01
1937,27,Northeast,1,NY,6,13511000,0.04
1937,28,Northeast,1,NY,10,13511000,0.07
1937,29,Northeast,1,NY,8,13511000,0.06
1937,30,Northeast,1,NY,11,13511000,0.08
1937,31,Northeast,1,NY,17,13511000,0.13
1937,32,Northeast,1,NY,22,13511000,0.16
1937,33,Northeast,1,NY,39,13511000,0.29
1937,34,Northeast,1,NY,64,13511000,0.47
1937,35,Northeast,1,NY,52,13511000,0.38
1937,36,Northeast,1,NY,91,13511000,0.67
1937,37,Northeast,1,NY,91,13511000,0.67
1937,38,Northeast,1,NY,61,13511000,0.45
1937,39,Northeast,1,NY,45,13511000,0.33
1937,40,Northeast,1,NY,43,13511000,0.32
1937,41,Northeast,1,NY,20,13511000,0.15
1937,42,Northeast,1,NY,29,13511000,0.21
1937,43,Northeast,1,NY,14,13511000,0.1
1937,44,Northeast,1,NY,10,13511000,0.07
1937,45,Northeast,1,NY,5,13511000,0.04
1937,46,Northeast,1,NY,7,13511000,0.05
1937,47,Northeast,1,NY,7,13511000,0.05
1937,48,Northeast,1,NY,4,13511000,0.03
1937,49,Northeast,1,NY,2,13511000,0.01
1937,50,Northeast,1,NY,0,13511000,0
1937,51,Northeast,1,NY,0,13511000,0
1937,52,Northeast,1,NY,1,13511000,0.01
1938,1,Northeast,1,NY,1,13512000,0.01
1938,2,Northeast,1,NY,1,13512000,0.01
1938,3,Northeast,1,NY,2,13512000,0.01
1938,4,Northeast,1,NY,1,13512000,0.01
1938,5,Northeast,1,NY,1,13512000,0.01
1938,6,Northeast,1,NY,0,13512000,0
1938,7,Northeast,1,NY,0,13512000,0
1938,8,Northeast,1,NY,1,13512000,0.01
1938,9,Northeast,1,NY,0,13512000,0
1938,10,Northeast,1,NY,2,13512000,0.01
1938,11,Northeast,1,NY,3,13512000,0.02
1938,12,Northeast,1,NY,2,13512000,0.01
1938,13,Northeast,1,NY,1,13512000,0.01
1938,14,Northeast,1,NY,4,13512000,0.03
1938,15,Northeast,1,NY,0,13512000,0
1938,16,Northeast,1,NY,0,13512000,0
1938,17,Northeast,1,NY,0,13512000,0
1938,18,Northeast,1,NY,2,13512000,0.01
1938,19,Northeast,1,NY,0,13512000,0
1938,20,Northeast,1,NY,1,13512000,0.01
1938,21,Northeast,1,NY,1,13512000,0.01
1938,22,Northeast,1,NY,0,13512000,0
1938,23,Northeast,1,NY,1,13512000,0.01
1938,24,Northeast,1,NY,6,13512000,0.04
1938,25,Northeast,1,NY,2,13512000,0.01
1938,26,Northeast,1,NY,2,13512000,0.01
1938,27,Northeast,1,NY,10,13512000,0.07
1938,28,Northeast,1,NY,6,13512000,0.04
1938,29,Northeast,1,NY,5,13512000,0.04
1938,30,Northeast,1,NY,8,13512000,0.06
1938,32,Northeast,1,NY,16,13512000,0.11
1938,33,Northeast,1,NY,24,13512000,0.18
1938,34,Northeast,1,NY,5,13512000,0.04
1938,35,Northeast,1,NY,33,13512000,0.24
1938,36,Northeast,1,NY,50,13512000,0.37
1938,37,Northeast,1,NY,8,13512000,0.06
1938,38,Northeast,1,NY,5,13512000,0.04
1938,39,Northeast,1,NY,7,13512000,0.05
1938,40,Northeast,1,NY,23,13512000,0.17
1938,41,Northeast,1,NY,5,13512000,0.04
1938,42,Northeast,1,NY,17,13512000,0.13
1938,43,Northeast,1,NY,8,13512000,0.06
1938,44,Northeast,1,NY,7,13512000,0.05
1938,45,Northeast,1,NY,3,13512000,0.02
1938,46,Northeast,1,NY,5,13512000,0.03
1938,47,Northeast,1,NY,4,13512000,0.03
1938,48,Northeast,1,NY,4,13512000,0.03
1938,49,Northeast,1,NY,2,13512000,0.01
1938,50,Northeast,1,NY,0,13512000,0
1938,51,Northeast,1,NY,1,13512000,0
1938,52,Northeast,1,NY,0,13512000,0
1939,1,Northeast,1,NY,1,13523000,0
1939,2,Northeast,1,NY,1,13523000,0
1939,3,Northeast,1,NY,1,13523000,0.01
1939,4,Northeast,1,NY,0,13523000,0
1939,5,Northeast,1,NY,1,13523000,0.01
1939,6,Northeast,1,NY,2,13523000,0.01
1939,7,Northeast,1,NY,0,13523000,0
1939,8,Northeast,1,NY,0,13523000,0
1939,9,Northeast,1,NY,1,13523000,0.01
1939,10,Northeast,1,NY,0,13523000,0
1939,11,Northeast,1,NY,0,13523000,0
1939,12,Northeast,1,NY,0,13523000,0
1939,13,Northeast,1,NY,1,13523000,0.01
1939,14,Northeast,1,NY,3,13523000,0.02
1939,15,Northeast,1,NY,0,13523000,0
1939,16,Northeast,1,NY,6,13523000,0.04
1939,17,Northeast,1,NY,0,13523000,0
1939,18,Northeast,1,NY,2,13523000,0.01
1939,19,Northeast,1,NY,1,13523000,0
1939,20,Northeast,1,NY,1,13523000,0
1939,21,Northeast,1,NY,1,13523000,0.01
1939,22,Northeast,1,NY,2,13523000,0.01
1939,23,Northeast,1,NY,2,13523000,0.01
1939,24,Northeast,1,NY,4,13523000,0.03
1939,25,Northeast,1,NY,1,13523000,0.01
1939,26,Northeast,1,NY,3,13523000,0.02
1939,27,Northeast,1,NY,3,13523000,0.02
1939,28,Northeast,1,NY,6,13523000,0.04
1939,29,Northeast,1,NY,7,13523000,0.05
1939,30,Northeast,1,NY,11,13523000,0.08
1939,31,Northeast,1,NY,13,13523000,0.1
1939,32,Northeast,1,NY,4,13523000,0.03
1939,33,Northeast,1,NY,39,13523000,0.29
1939,34,Northeast,1,NY,60,13523000,0.44
1939,35,Northeast,1,NY,100,13523000,0.74
1939,36,Northeast,1,NY,88,13523000,0.65
1939,37,Northeast,1,NY,116,13523000,0.86
1939,38,Northeast,1,NY,51,13523000,0.38
1939,39,Northeast,1,NY,58,13523000,0.43
1939,40,Northeast,1,NY,40,13523000,0.29
1939,41,Northeast,1,NY,33,13523000,0.24
1939,42,Northeast,1,NY,63,13523000,0.47
1939,43,Northeast,1,NY,22,13523000,0.16
1939,44,Northeast,1,NY,23,13523000,0.17
1939,45,Northeast,1,NY,23,13523000,0.17
1939,46,Northeast,1,NY,7,13523000,0.05
1939,47,Northeast,1,NY,14,13523000,0.1
1939,48,Northeast,1,NY,10,13523000,0.07
1939,49,Northeast,1,NY,4,13523000,0.03
1939,50,Northeast,1,NY,5,13523000,0.03
1939,51,Northeast,1,NY,1,13523000,0.01
1940,1,Northeast,1,NY,2,13456000,0.01
1940,2,Northeast,1,NY,1,13456000,0.01
1940,4,Northeast,1,NY,0,13456000,0
1940,5,Northeast,1,NY,1,13456000,0.01
1940,6,Northeast,1,NY,2,13456000,0.01
1940,7,Northeast,1,NY,1,13456000,0.01
1940,8,Northeast,1,NY,0,13456000,0
1940,9,Northeast,1,NY,2,13456000,0.01
1940,10,Northeast,1,NY,1,13456000,0.01
1940,11,Northeast,1,NY,1,13456000,0
1940,12,Northeast,1,NY,0,13456000,0
1940,13,Northeast,1,NY,0,13456000,0
1940,14,Northeast,1,NY,2,13456000,0.01
1940,15,Northeast,1,NY,1,13456000,0
1940,16,Northeast,1,NY,3,13456000,0.02
1940,17,Northeast,1,NY,1,13456000,0.01
1940,19,Northeast,1,NY,0,13456000,0
1940,20,Northeast,1,NY,0,13456000,0
1940,21,Northeast,1,NY,1,13456000,0.01
1940,22,Northeast,1,NY,0,13456000,0
1940,23,Northeast,1,NY,3,13456000,0.02
1940,24,Northeast,1,NY,1,13456000,0.01
1940,25,Northeast,1,NY,1,13456000,0
1940,26,Northeast,1,NY,1,13456000,0.01
1940,27,Northeast,1,NY,2,13456000,0.01
1940,28,Northeast,1,NY,4,13456000,0.03
1940,29,Northeast,1,NY,6,13456000,0.04
1940,30,Northeast,1,NY,3,13456000,0.02
1940,31,Northeast,1,NY,8,13456000,0.06
1940,32,Northeast,1,NY,8,13456000,0.06
1940,33,Northeast,1,NY,23,13456000,0.17
1940,34,Northeast,1,NY,37,13456000,0.27
1940,35,Northeast,1,NY,60,13456000,0.45
1940,36,Northeast,1,NY,53,13456000,0.39
1940,37,Northeast,1,NY,14,13456000,0.1
1940,38,Northeast,1,NY,73,13456000,0.54
1940,40,Northeast,1,NY,6,13456000,0.04
1940,41,Northeast,1,NY,8,13456000,0.06
1940,42,Northeast,1,NY,13,13456000,0.1
1940,44,Northeast,1,NY,9,13456000,0.07
1940,45,Northeast,1,NY,7,13456000,0.05
1940,46,Northeast,1,NY,6,13456000,0.04
1940,47,Northeast,1,NY,3,13456000,0.02
1940,48,Northeast,1,NY,2,13456000,0.01
1940,49,Northeast,1,NY,2,13456000,0.01
1940,50,Northeast,1,NY,1,13456000,0.01
1940,52,Northeast,1,NY,2,13456000,0.01
1941,1,Northeast,1,NY,11,13267000,0.08
1941,2,Northeast,1,NY,4,13267000,0.03
1941,3,Northeast,1,NY,2,13267000,0.02
1941,4,Northeast,1,NY,2,13267000,0.02
1941,5,Northeast,1,NY,1,13267000,0.01
1941,6,Northeast,1,NY,0,13267000,0
1941,7,Northeast,1,NY,3,13267000,0.02
1941,9,Northeast,1,NY,1,13267000,0.01
1941,10,Northeast,1,NY,0,13267000,0
1941,11,Northeast,1,NY,0,13267000,0
1941,12,Northeast,1,NY,0,13267000,0
1941,13,Northeast,1,NY,0,13267000,0
1941,14,Northeast,1,NY,0,13267000,0
1941,16,Northeast,1,NY,0,13267000,0
1941,17,Northeast,1,NY,0,13267000,0
1941,18,Northeast,1,NY,0,13267000,0
1941,19,Northeast,1,NY,3,13267000,0.02
1941,20,Northeast,1,NY,0,13267000,0
1941,21,Northeast,1,NY,1,13267000,0.01
1941,22,Northeast,1,NY,1,13267000,0
1941,23,Northeast,1,NY,3,13267000,0.02
1941,24,Northeast,1,NY,2,13267000,0.02
1941,25,Northeast,1,NY,0,13267000,0
1941,26,Northeast,1,NY,4,13267000,0.03
1941,27,Northeast,1,NY,3,13267000,0.02
1941,28,Northeast,1,NY,2,13267000,0.02
1941,29,Northeast,1,NY,6,13267000,0.05
1941,30,Northeast,1,NY,11,13267000,0.08
1941,31,Northeast,1,NY,12,13267000,0.09
1941,32,Northeast,1,NY,30,13267000,0.23
1941,34,Northeast,1,NY,66,13267000,0.5
1941,35,Northeast,1,NY,69,13267000,0.52
1941,36,Northeast,1,NY,71,13267000,0.54
1941,37,Northeast,1,NY,109,13267000,0.82
1941,38,Northeast,1,NY,113,13267000,0.85
1941,39,Northeast,1,NY,115,13267000,0.87
1941,40,Northeast,1,NY,87,13267000,0.66
1941,41,Northeast,1,NY,79,13267000,0.6
1941,42,Northeast,1,NY,55,13267000,0.41
1941,43,Northeast,1,NY,35,13267000,0.26
1941,44,Northeast,1,NY,67,13267000,0.51
1941,45,Northeast,1,NY,39,13267000,0.29
1941,46,Northeast,1,NY,28,13267000,0.21
1941,47,Northeast,1,NY,15,13267000,0.11
1941,48,Northeast,1,NY,17,13267000,0.13
1941,49,Northeast,1,NY,16,13267000,0.12
1941,50,Northeast,1,NY,8,13267000,0.06
1941,51,Northeast,1,NY,7,13267000,0.05
1941,52,Northeast,1,NY,6,13267000,0.05
1942,1,Northeast,1,NY,1,13002000,0.01
